              table_name               |            column_name             |        data_type         | character_maximum_length | numeric_precision | numeric_scale | is_nullable 
 configuracoes                         | alerta_estoque                     | boolean                  |                          |                   |               | YES
 configuracoes                         | cupom_fiscal                       | boolean                  |                          |                   |               | YES
 configuracoes                         | backup_diario                      | boolean                  |                          |                   |               | YES
 configuracoes                         | comissao_vendedor                  | boolean                  |                          |                   |               | YES
 configuracoes                         | updated_at                         | timestamp with time zone |                          |                   |               | YES
 configuracoes                         | user_id                            | uuid                     |                          |                   |               | YES
 configuracoes                         | chave_pix                          | text                     |                          |                   |               | YES
 configuracoes_cartao                  | id                                 | uuid                     |                          |                   |               | NO
 configuracoes_cartao                  | empresa_id                         | uuid                     |                          |                   |               | NO
 configuracoes_cartao                  | user_id                            | uuid                     |                          |                   |               | YES
 configuracoes_cartao                  | taxa_visa                          | numeric                  |                          |                 5 |             4 | YES
 configuracoes_cartao                  | taxa_mastercard                    | numeric                  |                          |                 5 |             4 | YES
 configuracoes_cartao                  | taxa_elo                           | numeric                  |                          |                 5 |             4 | YES
 configuracoes_cartao                  | taxa_amex                          | numeric                  |                          |                 5 |             4 | YES
 configuracoes_cartao                  | taxa_hipercard                     | numeric                  |                          |                 5 |             4 | YES
 configuracoes_cartao                  | taxa_outros                        | numeric                  |                          |                 5 |             4 | YES
 configuracoes_cartao                  | prazo_credito_dias                 | integer                  |                          |                32 |             0 | YES
 configuracoes_cartao                  | prazo_debito_dias                  | integer                  |                          |                32 |             0 | YES
 configuracoes_cartao                  | prazo_parcelado_dias               | integer                  |                          |                32 |             0 | YES
 configuracoes_cartao                  | criterios_conciliacao              | jsonb                    |                          |                   |               | YES
 configuracoes_cartao                  | created_at                         | timestamp with time zone |                          |                   |               | YES
 configuracoes_cartao                  | updated_at                         | timestamp with time zone |                          |                   |               | YES
 contabilidade_erp_config              | id                                 | uuid                     |                          |                   |               | NO
 contabilidade_erp_config              | user_id                            | uuid                     |                          |                   |               | NO
 contabilidade_erp_config              | erp_tipo                           | USER-DEFINED             |                          |                   |               | NO
 contabilidade_erp_config              | nome_configuracao                  | character varying        |                      100 |                   |               | NO
 contabilidade_erp_config              | ativo                              | boolean                  |                          |                   |               | NO
 contabilidade_erp_config              | ambiente                           | USER-DEFINED             |                          |                   |               | NO
 contabilidade_erp_config              | api_url                            | text                     |                          |                   |               | YES
 contabilidade_erp_config              | api_key                            | bytea                    |                          |                   |               | YES
 contabilidade_erp_config              | api_secret                         | bytea                    |                          |                   |               | YES
 contabilidade_erp_config              | usuario                            | character varying        |                      100 |                   |               | YES
 contabilidade_erp_config              | senha                              | bytea                    |                          |                   |               | YES
 contabilidade_erp_config              | token_acesso                       | bytea                    |                          |                   |               | YES
 contabilidade_erp_config              | token_refresh                      | bytea                    |                          |                   |               | YES
 contabilidade_erp_config              | token_expira_em                    | timestamp with time zone |                          |                   |               | YES
 contabilidade_erp_config              | codigo_empresa_erp                 | character varying        |                       50 |                   |               | YES
 contabilidade_erp_config              | codigo_filial                      | character varying        |                       50 |                   |               | YES
 contabilidade_erp_config              | configuracoes_extras               | jsonb                    |                          |                   |               | YES
 contabilidade_erp_config              | ultima_sincronizacao               | timestamp with time zone |                          |                   |               | YES
 contabilidade_erp_config              | status_conexao                     | USER-DEFINED             |                          |                   |               | YES
 contabilidade_erp_config              | error_log                          | jsonb                    |                          |                   |               | YES
 contabilidade_erp_config              | created_at                         | timestamp with time zone |                          |                   |               | NO
 contabilidade_erp_config              | updated_at                         | timestamp with time zone |                          |                   |               | NO
 contabilidade_lancamentos_importados  | id                                 | uuid                     |                          |                   |               | NO
 contabilidade_lancamentos_importados  | sincronizacao_id                   | uuid                     |                          |                   |               | NO
 contabilidade_lancamentos_importados  | config_id                          | uuid                     |                          |                   |               | NO
 contabilidade_lancamentos_importados  | user_id                            | uuid                     |                          |                   |               | NO
 contabilidade_lancamentos_importados  | lancamento_erp_id                  | character varying        |                      255 |                   |               | NO
 contabilidade_lancamentos_importados  | data_lancamento                    | date                     |                          |                   |               | NO
 contabilidade_lancamentos_importados  | data_competencia                   | date                     |                          |                   |               | NO
 contabilidade_lancamentos_importados  | tipo                               | USER-DEFINED             |                          |                   |               | NO
 contabilidade_lancamentos_importados  | conta_contabil                     | character varying        |                       50 |                   |               | NO
 contabilidade_lancamentos_importados  | historico                          | text                     |                          |                   |               | YES
 contabilidade_lancamentos_importados  | valor                              | numeric                  |                          |                15 |             2 | NO
 contabilidade_lancamentos_importados  | centro_custo                       | character varying        |                       50 |                   |               | YES
 contabilidade_lancamentos_importados  | documento                          | character varying        |                      100 |                   |               | YES
 contabilidade_lancamentos_importados  | conciliado                         | boolean                  |                          |                   |               | NO
 contabilidade_lancamentos_importados  | lancamento_financeiro_vinculado_id | uuid                     |                          |                   |               | YES
 contabilidade_lancamentos_importados  | dados_originais                    | jsonb                    |                          |                   |               | NO
 contabilidade_lancamentos_importados  | created_at                         | timestamp with time zone |                          |                   |               | NO
 contabilidade_lancamentos_importados  | updated_at                         | timestamp with time zone |                          |                   |               | NO
 contabilidade_mapeamento_contas       | id                                 | uuid                     |                          |                   |               | NO
 contabilidade_mapeamento_contas       | user_id                            | uuid                     |                          |                   |               | NO
 contabilidade_mapeamento_contas       | config_id                          | uuid                     |                          |                   |               | NO
 contabilidade_mapeamento_contas       | tipo_lancamento                    | USER-DEFINED             |                          |                   |               | NO
 contabilidade_mapeamento_contas       | categoria_id                       | uuid                     |                          |                   |               | YES
 contabilidade_mapeamento_contas       | conta_contabil_erp                 | character varying        |                       50 |                   |               | NO
 contabilidade_mapeamento_contas       | historico_padrao                   | text                     |                          |                   |               | YES
 contabilidade_mapeamento_contas       | centro_custo_erp                   | character varying        |                       50 |                   |               | YES
 contabilidade_mapeamento_contas       | ativo                              | boolean                  |                          |                   |               | NO
 contabilidade_mapeamento_contas       | created_at                         | timestamp with time zone |                          |                   |               | NO
 contabilidade_mapeamento_contas       | updated_at                         | timestamp with time zone |                          |                   |               | NO
 contabilidade_sincronizacao           | id                                 | uuid                     |                          |                   |               | NO
 contabilidade_sincronizacao           | config_id                          | uuid                     |                          |                   |               | NO
 contabilidade_sincronizacao           | user_id                            | uuid                     |                          |                   |               | NO
 contabilidade_sincronizacao           | tipo_operacao                      | USER-DEFINED             |                          |                   |               | NO
 contabilidade_sincronizacao           | status                             | USER-DEFINED             |                          |                   |               | NO
 contabilidade_sincronizacao           | periodo_inicio                     | date                     |                          |                   |               | NO
 contabilidade_sincronizacao           | periodo_fim                        | date                     |                          |                   |               | NO
 contabilidade_sincronizacao           | total_registros                    | integer                  |                          |                32 |             0 | YES
 contabilidade_sincronizacao           | registros_sucesso                  | integer                  |                          |                32 |             0 | YES
 contabilidade_sincronizacao           | registros_erro                     | integer                  |                          |                32 |             0 | YES
 contabilidade_sincronizacao           | dados_exportados                   | jsonb                    |                          |                   |               | YES
 contabilidade_sincronizacao           | resposta_erp                       | jsonb                    |                          |                   |               | YES
 contabilidade_sincronizacao           | erros_detalhados                   | jsonb                    |                          |                   |               | YES
 contabilidade_sincronizacao           | iniciado_em                        | timestamp with time zone |                          |                   |               | YES
 contabilidade_sincronizacao           | finalizado_em                      | timestamp with time zone |                          |                   |               | YES
 contabilidade_sincronizacao           | iniciado_por                       | uuid                     |                          |                   |               | YES
 contabilidade_sincronizacao           | created_at                         | timestamp with time zone |                          |                   |               | NO
 contabilidade_sincronizacao           | updated_at                         | timestamp with time zone |                          |                   |               | NO
 contador_config                       | id                                 | uuid                     |                          |                   |               | NO
 contador_config                       | user_id                            | uuid                     |                          |                   |               | NO
 contador_config                       | nome_contador                      | text                     |                          |                   |               | YES
 contador_config                       | email_contador                     | text                     |                          |                   |               | NO
 contador_config                       | escritorio                         | text                     |                          |                   |               | YES
 contador_config                       | created_at                         | timestamp with time zone |                          |                   |               | NO
 contador_config                       | updated_at                         | timestamp with time zone |                          |                   |               | NO
 contador_documentos                   | id                                 | uuid                     |                          |                   |               | NO
 contador_documentos                   | user_id                            | uuid                     |                          |                   |               | NO
 contador_documentos                   | nome_arquivo                       | text                     |                          |                   |               | NO
 contador_documentos                   | storage_path                       | text                     |                          |                   |               | NO
 contador_documentos                   | tipo_arquivo                       | text                     |                          |                   |               | YES
 contador_documentos                   | tamanho                            | bigint                   |                          |                64 |             0 | YES
 contador_documentos                   | mes_referencia                     | integer                  |                          |                32 |             0 | YES
 contador_documentos                   | ano_referencia                     | integer                  |                          |                32 |             0 | YES
 contador_documentos                   | enviado                            | boolean                  |                          |                   |               | NO
 contador_documentos                   | enviado_em                         | timestamp with time zone |                          |                   |               | YES
 contador_documentos                   | created_at                         | timestamp with time zone |                          |                   |               | NO
 contador_documentos                   | updated_at                         | timestamp with time zone |                          |                   |               | NO
 contas_pagar                          | id                                 | uuid                     |                          |                   |               | NO
 contas_pagar                          | user_id                            | uuid                     |                          |                   |               | NO
 contas_pagar                          | fornecedor_id                      | uuid                     |                          |                   |               | YES
 contas_pagar                          | categoria_id                       | uuid                     |                          |                   |               | YES
 contas_pagar                          | descricao                          | text                     |                          |                   |               | NO
 contas_pagar                          | valor                              | numeric                  |                          |                15 |             2 | NO
 contas_pagar                          | data_emissao                       | date                     |                          |                   |               | NO
 contas_pagar                          | data_vencimento                    | date                     |                          |                   |               | NO
 contas_pagar                          | data_pagamento                     | date                     |                          |                   |               | YES
 contas_pagar                          | status                             | text                     |                          |                   |               | NO
 contas_pagar                          | documento                          | text                     |                          |                   |               | YES
 contas_pagar                          | observacoes                        | text                     |                          |                   |               | YES
 contas_pagar                          | created_at                         | timestamp with time zone |                          |                   |               | NO
 contas_pagar                          | updated_at                         | timestamp with time zone |                          |                   |               | NO
 contas_pagar                          | recorrente                         | boolean                  |                          |                   |               | NO
 contas_pagar                          | frequencia                         | text                     |                          |                   |               | YES
 contas_pagar                          | data_fim_recorrencia               | date                     |                          |                   |               | YES
 contas_pagar                          | forma_pagamento                    | text                     |                          |                   |               | YES
 contas_pagar                          | banco_cartao_id                    | uuid                     |                          |                   |               | YES
 contas_pagar                          | empresa_id                         | uuid                     |                          |                   |               | YES
 contas_receber                        | id                                 | uuid                     |                          |                   |               | NO
 contas_receber                        | user_id                            | uuid                     |                          |                   |               | NO
 contas_receber                        | cliente_id                         | uuid                     |                          |                   |               | YES
 contas_receber                        | categoria_id                       | uuid                     |                          |                   |               | YES
 contas_receber                        | descricao                          | text                     |                          |                   |               | NO
 contas_receber                        | valor                              | numeric                  |                          |                15 |             2 | NO
 contas_receber                        | data_emissao                       | date                     |                          |                   |               | NO
 contas_receber                        | data_vencimento                    | date                     |                          |                   |               | NO
 contas_receber                        | data_recebimento                   | date                     |                          |                   |               | YES
 contas_receber                        | status                             | text                     |                          |                   |               | NO
 contas_receber                        | documento                          | text                     |                          |                   |               | YES
 contas_receber                        | observacoes                        | text                     |                          |                   |               | YES
 contas_receber                        | created_at                         | timestamp with time zone |                          |                   |               | NO
 contas_receber                        | updated_at                         | timestamp with time zone |                          |                   |               | NO
 contas_receber                        | recorrente                         | boolean                  |                          |                   |               | NO
 contas_receber                        | frequencia                         | text                     |                          |                   |               | YES
 contas_receber                        | data_fim_recorrencia               | date                     |                          |                   |               | YES
 contas_receber                        | forma_pagamento                    | text                     |                          |                   |               | YES
 contas_receber                        | banco_cartao_id                    | uuid                     |                          |                   |               | YES
 contas_receber                        | empresa_id                         | uuid                     |                          |                   |               | YES
 empresa                               | id                                 | uuid                     |                          |                   |               | NO
 empresa                               | user_id                            | uuid                     |                          |                   |               | NO
 empresa                               | razao_social                       | text                     |                          |                   |               | YES
 empresa                               | nome_fantasia                      | text                     |                          |                   |               | YES
 empresa                               | cnpj                               | text                     |                          |                   |               | YES
 empresa                               | inscricao_estadual                 | text                     |                          |                   |               | YES
 empresa                               | inscricao_municipal                | text                     |                          |                   |               | YES
 empresa                               | telefone                           | text                     |                          |                   |               | YES
 empresa                               | email                              | text                     |                          |                   |               | YES
 empresa                               | website                            | text                     |                          |                   |               | YES
 empresa                               | cep                                | text                     |                          |                   |               | YES
 empresa                               | endereco                           | text                     |                          |                   |               | YES
 empresa                               | numero                             | text                     |                          |                   |               | YES
 empresa                               | complemento                        | text                     |                          |                   |               | YES
 empresa                               | bairro                             | text                     |                          |                   |               | YES
 empresa                               | cidade                             | text                     |                          |                   |               | YES
 empresa                               | estado                             | text                     |                          |                   |               | YES
 empresa                               | logo_url                           | text                     |                          |                   |               | YES
 empresa                               | observacoes                        | text                     |                          |                   |               | YES
 empresa                               | created_at                         | timestamp with time zone |                          |                   |               | NO
 empresa                               | updated_at                         | timestamp with time zone |                          |                   |               | NO
 empresas                              | id                                 | uuid                     |                          |                   |               | NO
 empresas                              | razao_social                       | text                     |                          |                   |               | NO
 empresas                              | nome_fantasia                      | text                     |                          |                   |               | YES
 empresas                              | cnpj                               | text                     |                          |                   |               | NO
 empresas                              | inscricao_estadual                 | text                     |                          |                   |               | YES
 empresas                              | inscricao_municipal                | text                     |                          |                   |               | YES
 empresas                              | segmento                           | text                     |                          |                   |               | YES
 empresas                              | endereco_cep                       | text                     |                          |                   |               | YES
 empresas                              | endereco_logradouro                | text                     |                          |                   |               | YES
 empresas                              | endereco_numero                    | text                     |                          |                   |               | YES
 empresas                              | endereco_complemento               | text                     |                          |                   |               | YES
 empresas                              | endereco_bairro                    | text                     |                          |                   |               | YES
 empresas                              | endereco_cidade                    | text                     |                          |                   |               | YES
 empresas                              | endereco_uf                        | text                     |                          |                   |               | YES
 empresas                              | telefone                           | text                     |                          |                   |               | YES
 empresas                              | email                              | text                     |                          |                   |               | YES
 empresas                              | logo_url                           | text                     |                          |                   |               | YES
 empresas                              | certificado_digital_a1_path        | text                     |                          |                   |               | YES
 empresas                              | certificado_digital_senha          | text                     |                          |                   |               | YES
 empresas                              | ativo                              | boolean                  |                          |                   |               | YES
 empresas                              | created_at                         | timestamp with time zone |                          |                   |               | YES
 empresas                              | updated_at                         | timestamp with time zone |                          |                   |               | YES
 empresas                              | website                            | text                     |                          |                   |               | YES
 empresas                              | observacoes                        | text                     |                          |                   |               | YES
 empresas_mecanico                     | id                                 | uuid                     |                          |                   |               | NO
 empresas_mecanico                     | user_id                            | uuid                     |                          |                   |               | NO
 empresas_mecanico                     | razao_social                       | text                     |                          |                   |               | YES
 empresas_mecanico                     | nome_fantasia                      | text                     |                          |                   |               | YES
 empresas_mecanico                     | cnpj                               | text                     |                          |                   |               | YES
 empresas_mecanico                     | endereco                           | text                     |                          |                   |               | YES
 empresas_mecanico                     | telefone                           | text                     |                          |                   |               | YES
 empresas_mecanico                     | chave_pix                          | text                     |                          |                   |               | YES
 empresas_mecanico                     | alerta_estoque_baixo               | boolean                  |                          |                   |               | NO
 empresas_mecanico                     | cupom_fiscal_automatico            | boolean                  |                          |                   |               | NO
 empresas_mecanico                     | created_at                         | timestamp with time zone |                          |                   |               | NO
 empresas_mecanico                     | updated_at                         | timestamp with time zone |                          |                   |               | NO
 extrato_bancario                      | id                                 | uuid                     |                          |                   |               | NO
 extrato_bancario                      | user_id                            | uuid                     |                          |                   |               | NO
 extrato_bancario                      | banco_cartao_id                    | uuid                     |                          |                   |               | YES
 extrato_bancario                      | data_transacao                     | date                     |                          |                   |               | NO
 extrato_bancario                      | descricao                          | text                     |                          |                   |               | NO
 extrato_bancario                      | valor                              | numeric                  |                          |                   |               | NO
 extrato_bancario                      | tipo                               | text                     |                          |                   |               | NO
 extrato_bancario                      | fitid                              | text                     |                          |                   |               | YES
 extrato_bancario                      | conciliado                         | boolean                  |                          |                   |               | NO
 extrato_bancario                      | lancamento_id                      | uuid                     |                          |                   |               | YES
 extrato_bancario                      | conta_receber_id                   | uuid                     |                          |                   |               | YES
 extrato_bancario                      | conta_pagar_id                     | uuid                     |                          |                   |               | YES
 extrato_bancario                      | origem                             | text                     |                          |                   |               | NO
 extrato_bancario                      | created_at                         | timestamp with time zone |                          |                   |               | NO
 extrato_bancario                      | updated_at                         | timestamp with time zone |                          |                   |               | NO
 extrato_bancario                      | parcelas                           | integer                  |                          |                32 |             0 | YES
 extrato_bancario                      | parcela_atual                      | integer                  |                          |                32 |             0 | YES
 extrato_bancario                      | empresa_id                         | uuid                     |                          |                   |               | YES
 extrato_bancario                      | status_conciliacao                 | text                     |                          |                   |               | YES
 fechamentos_mensais                   | id                                 | uuid                     |                          |                   |               | NO
 fechamentos_mensais                   | user_id                            | uuid                     |                          |                   |               | NO
 fechamentos_mensais                   | mes                                | integer                  |                          |                32 |             0 | NO
 fechamentos_mensais                   | ano                                | integer                  |                          |                32 |             0 | NO
 fechamentos_mensais                   | receita_total                      | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | despesa_total                      | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | custos_diretos                     | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | despesas_operacionais              | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | lucro_bruto                        | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | lucro_liquido                      | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | saldo_inicial                      | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | saldo_final                        | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | contas_receber_pendentes           | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | contas_pagar_pendentes             | numeric                  |                          |                   |               | NO
 fechamentos_mensais                   | observacoes                        | text                     |                          |                   |               | YES
 fechamentos_mensais                   | status                             | text                     |                          |                   |               | NO
 fechamentos_mensais                   | fechado_em                         | timestamp with time zone |                          |                   |               | YES
 fechamentos_mensais                   | created_at                         | timestamp with time zone |                          |                   |               | NO
 fechamentos_mensais                   | updated_at                         | timestamp with time zone |                          |                   |               | NO
 fechamentos_mensais                   | empresa_id                         | uuid                     |                          |                   |               | YES
 financeiro                            | id                                 | uuid                     |                          |                   |               | NO
 financeiro                            | user_id                            | uuid                     |                          |                   |               | NO
 financeiro                            | tipo                               | text                     |                          |                   |               | NO
 financeiro                            | categoria                          | text                     |                          |                   |               | YES
 financeiro                            | descricao                          | text                     |                          |                   |               | NO
 financeiro                            | valor                              | numeric                  |                          |                12 |             2 | NO
 financeiro                            | data_vencimento                    | date                     |                          |                   |               | NO
 financeiro                            | data_pagamento                     | date                     |                          |                   |               | YES
 financeiro                            | pago                               | boolean                  |                          |                   |               | NO
 financeiro                            | os_id                              | uuid                     |                          |                   |               | YES
 financeiro                            | forma_pagamento                    | text                     |                          |                   |               | YES
 financeiro                            | observacoes                        | text                     |                          |                   |               | YES
 financeiro                            | created_at                         | timestamp with time zone |                          |                   |               | NO
 financeiro_lancamentos                | id                                 | uuid                     |                          |                   |               | NO
 financeiro_lancamentos                | tipo                               | text                     |                          |                   |               | NO
 financeiro_lancamentos                | descricao                          | text                     |                          |                   |               | NO
 financeiro_lancamentos                | categoria                          | text                     |                          |                   |               | YES
